-4.999999722078138148e-04 7.699999037500053767e-01
-9.999999720781019372e-04 7.699996149999572825e-01
-1.500000027273297801e-03 7.699991337496635557e-01
-2.000000165455752873e-03 7.699984599988035638e-01
-2.500000414287695347e-03 7.699975937469286658e-01
-3.000000801431189704e-03 7.699965349934619896e-01
-3.500001354548094856e-03 7.699952837376984327e-01
-4.000002101300023823e-03 7.699938399788046617e-01
-4.500003069348302090e-03 7.699922037158191124e-01
-5.000004286353928150e-03 7.699903749476521009e-01
-5.500005779977530131e-03 7.699883536730857125e-01
-6.000007577879326766e-03 7.699861398907738019e-01
-6.500009707719084893e-03 7.699837335992419929e-01
-7.000012197156079558e-03 7.699811347968877895e-01
-7.500015073849051507e-03 7.699783434819803540e-01
-8.000018365456168165e-03 7.699753596526606181e-01
-8.500022099634981995e-03 7.699721833069415045e-01
-9.000026304042389735e-03 7.699688144427074832e-01
-9.500031006334586428e-03 7.699652530577147935e-01
-1.000003623416703333e-02 7.699614991495916660e-01
-1.050004201519440933e-02 7.699575527158378785e-01
-1.100004837707057453e-02 7.699534137538250889e-01
-1.150005534744852516e-02 7.699490822607966134e-01
-1.200006295398035709e-02 7.699445582338676486e-01
-1.250007122431722080e-02 7.699398416700250491e-01
-1.300008018610928143e-02 7.699349325661273280e-01
-1.350008986700567890e-02 7.699298309189049894e-01
-1.400010029465448627e-02 7.699245367249599736e-01
-1.450011149670266813e-02 7.699190499807662125e-01
-1.500012350079603894e-02 7.699133706826691848e-01
-1.550013633457922313e-02 7.699074988268861386e-01
-1.600015002569561348e-02 7.699014344095060913e-01
-1.650016460178733296e-02 7.698951774264897185e-01
-1.700018009049518442e-02 7.698887278736693540e-01
-1.750019651945862106e-02 7.698820857467491008e-01
-1.800021391631570142e-02 7.698752510413046091e-01
-1.850023230870304070e-02 7.698682237527834094e-01
-1.900025172425577613e-02 7.698610038765045793e-01
-1.950027219060753228e-02 7.698535914076588549e-01
-2.000029373539036551e-02 7.698459863413087412e-01
-2.050031638623473276e-02 7.698381886723882905e-01
-2.100034017076944995e-02 7.698301983957032135e-01
-2.150036511662164335e-02 7.698220155059307679e-01
-2.200039125141671839e-02 7.698136399976200916e-01
-2.250041860277831457e-02 7.698050718651916480e-01
-2.300044719832826032e-02 7.697963111029377803e-01
-2.350047706568653139e-02 7.697873577050222682e-01
-2.400050823247121962e-02 7.697782116654804385e-01
-2.450054072629848090e-02 7.697688729782192762e-01
-2.500057457478250048e-02 7.697593416370174246e-01
-2.550060980553544437e-02 7.697496176355249631e-01
-2.600064644616743165e-02 7.697397009672636292e-01
-2.650068452428647192e-02 7.697295916256265969e-01
-2.700072406749844806e-02 7.697192896038785870e-01
-2.750076510340705715e-02 7.697087948951559788e-01
-2.800080765961377241e-02 7.696981074924664767e-01
-2.850085176371781187e-02 7.696872273886894433e-01
-2.900089744331608640e-02 7.696761545765755663e-01
-2.950094472600315806e-02 7.696648890487471917e-01
-3.000099363937120539e-02 7.696534307976981015e-01
-3.050104421100998178e-02 7.696417798157934032e-01
-3.100109646850676692e-02 7.696299360952698621e-01
-3.150115043944632515e-02 7.696178996282354579e-01
-3.200120615141088115e-02 7.696056704066697174e-01
-3.250126363198005408e-02 7.695932484224236036e-01
-3.300132290873082630e-02 7.695806336672194048e-01
-3.350138400923751564e-02 7.695678261326507341e-01
-3.400144696107171294e-02 7.695548258101827521e-01
-3.450151179180224736e-02 7.695416326911518334e-01
-3.500157852899515171e-02 7.695282467667657889e-01
-3.550164720021360687e-02 7.695146680281037543e-01
-3.600171783301792106e-02 7.695008964661160800e-01
-3.650179045496546731e-02 7.694869320716245520e-01
-3.700186509361065579e-02 7.694727748353221708e-01
-3.750194177650487820e-02 7.694584247477731509e-01
-3.800202053119648704e-02 7.694438817994131430e-01
-3.850210138523073311e-02 7.694291459805490119e-01
-3.900218436614973777e-02 7.694142172813587255e-01
-3.950226950149243743e-02 7.693990956918914659e-01
-4.000235681879455579e-02 7.693837812020677402e-01
-4.050244634558856222e-02 7.693682738016792699e-01
-4.100253810940361621e-02 7.693525734803887683e-01
-4.150263213776553967e-02 7.693366802277302741e-01
-4.200272845819676137e-02 7.693205940331089288e-01
-4.250282709821628230e-02 7.693043148858008662e-01
-4.300292808533964783e-02 7.692878427749535453e-01
-4.350303144707887842e-02 7.692711776895853060e-01
-4.400313721094245567e-02 7.692543196185857024e-01
-4.450324540443525295e-02 7.692372685507151697e-01
-4.500335605505850767e-02 7.692200244746054683e-01
-4.550346919030978654e-02 7.692025873787591284e-01
-4.600358483768293705e-02 7.691849572515497835e-01
-4.650370302466803191e-02 7.691671340812220592e-01
-4.700382377875134826e-02 7.691491178558915731e-01
-4.750394712741531911e-02 7.691309085635448239e-01
-4.800407309813847778e-02 7.691125061920393025e-01
-4.850420171839543715e-02 7.690939107291033805e-01
-4.900433301565683408e-02 7.690751221623363110e-01
-4.950446701738929478e-02 7.690561404792082278e-01
-5.000460375105537231e-02 7.690369656670601461e-01
-5.050474324411353966e-02 7.690175977131038509e-01
-5.100488552401812037e-02 7.689980366044220084e-01
-5.150503061821924689e-02 7.689782823279680546e-01
-5.200517855416283974e-02 7.689583348705663068e-01
-5.250532935929053818e-02 7.689381942189117414e-01
-5.300548306103967933e-02 7.689178603595699935e-01
-5.350563968684324267e-02 7.688973332789775794e-01
-5.400579926412981541e-02 7.688766129634415636e-01
-5.450596182032354381e-02 7.688556993991397803e-01
-5.500612738284409858e-02 7.688345925721206120e-01
-5.550629597910662627e-02 7.688132924683033220e-01
-5.600646763652170762e-02 7.687917990734774998e-01
-5.650664238249530902e-02 7.687701123733033937e-01
-5.700682024442876167e-02 7.687482323533119111e-01
-5.750700124971869220e-02 7.687261589989045074e-01
-5.800718542575699493e-02 7.687038922953530751e-01
-5.850737279993079021e-02 7.686814322277999434e-01
-5.900756339962237584e-02 7.686587787812581007e-01
-5.950775725220918549e-02 7.686359319406108614e-01
-6.000795438506374702e-02 7.686128916906119768e-01
-6.050815482555364083e-02 7.685896580158857461e-01
-6.100835860104145136e-02 7.685662309009266835e-01
-6.150856573888473927e-02 7.685426103300996292e-01
-6.200877626643598595e-02 7.685187962876399714e-01
-6.250899021104254494e-02 7.684947887576532022e-01
-6.300920760004662113e-02 7.684705877241152505e-01
-6.350942846078519444e-02 7.684461931708722604e-01
-6.400965282059002670e-02 7.684216050816404797e-01
-6.450988070678755071e-02 7.683968234400065933e-01
-6.501011214669889793e-02 7.683718482294272789e-01
-6.551034716763980137e-02 7.683466794332295402e-01
-6.601058579692059558e-02 7.683213170346103738e-01
-6.651082806184613339e-02 7.682957610166369911e-01
-6.701107398971575813e-02 7.682700113622467075e-01
-6.751132360782327591e-02 7.682440680542467204e-01
-6.801157694345691396e-02 7.682179310753144419e-01
-6.851183402389922350e-02 7.681916004079971660e-01
-6.901209487642712137e-02 7.681650760347122908e-01
-6.951235952831176512e-02 7.681383579377470960e-01
-7.001262800681856691e-02 7.681114460992587434e-01
-7.051290033920712408e-02 7.680843405012743874e-01
-7.101317655273119145e-02 7.680570411256910646e-01
-7.151345667463861189e-02 7.680295479542754711e-01
-7.201374073217130245e-02 7.680018609686642961e-01
-7.251402875256518499e-02 7.679739801503638885e-01
-7.301432076305017227e-02 7.679459054807504792e-01
-7.351461679085009859e-02 7.679176369410699587e-01
-7.401491686318267815e-02 7.678891745124379886e-01
-7.451522100725949116e-02 7.678605181758397791e-01
-7.501552925028588670e-02 7.678316679121303112e-01
-7.551584161946098273e-02 7.678026237020340039e-01
-7.601615814197762444e-02 7.677733855261450469e-01
-7.651647884502230101e-02 7.677439533649270675e-01
-7.701680375577514559e-02 7.677143271987133533e-01
-7.751713290140986590e-02 7.676845070077065181e-01
-7.801746630909368874e-02 7.676544927719786138e-01
-7.851780400598737386e-02 7.676242844714713520e-01
-7.901814601924508907e-02 7.675938820859956602e-01
-7.951849237601443798e-02 7.675632855952317923e-01
-8.001884310343636286e-02 7.675324949787295514e-01
-8.051919822864513077e-02 7.675015102159078451e-01
-8.101955777876829190e-02 7.674703312860550186e-01
